User_id,หมายเลขการทำรายการ,date-time,sevirity,true_label_7_day,predicted_label_7_day,accuracy_7_day,true_label_14_day,predicted_label_14_day,accuracy_14_day,true_label_outbreak,predicted_label_outbreak,accuracy_outbreak
111,67,3/6/2024,2,3,3,0.8507462686567164,3,4,0.7611940298507462,0,0,0.9253731343283582
111,68,3/7/2024,2,3,4,0.8382352941176471,3,4,0.75,0,0,0.9264705882352942
111,69,3/8/2024,3,3,4,0.8260869565217391,3,4,0.7391304347826086,0,0,0.9275362319
111,70,3/9/2024,3,3,4,0.8142857142857143,3,3,0.7428571428571429,1,1,0.9285714285714286
111,71,3/10/2024,3,3,4,0.8028169014084507,3,3,0.7323943661971831,1,1,0.9295774647887324
111,72,3/11/2024,3,3,4,0.7916666666666666,3,4,0.7361111111111112,0,0,0.9305555555555556
111,73,3/12/2024,3,3,4,0.7808219178082192,4,4,0.7397260273972602,0,0,0.9315068493150684
111,74,3/13/2024,3,3,4,0.7702702702702703,4,4,0.7432432432432432,1,1,0.9324324324324325
111,75,3/14/2024,3,3,4,0.76,4,4,0.7466666666666667,0,0,0.9333333333333333
111,76,3/15/2024,3,3,4,0.75,4,4,0.75,0,0,0.9342105263157895
111,77,3/16/2024,3,3,4,0.7402597402597403,4,4,0.7532467532467533,0,0,0.9350649351
111,78,3/17/2024,3,3,4,0.7435897435897436,4,4,0.7564102564102564,0,0,0.9358974358974359
111,79,3/18/2024,3,4,4,0.7468354430379747,0,4,0.7594936709,0,0,0.9367088607594937
111,80,3/19/2024,3,4,4,0.75,0,3,0.75,1,0,0.925
111,81,3/20/2024,3,4,4,0.7530864197530864,0,4,0.7530864197530864,1,1,0.9259259259259259
111,82,3/21/2024,3,4,4,0.7560975609756098,0,4,0.7560975609756098,1,1,0.9268292683
111,83,3/22/2024,3,4,4,0.7590361445783133,0,4,0.7590361445783133,1,1,0.9277108434
111,84,3/23/2024,3,4,4,0.7619047619047619,0,4,0.7619047619047619,0,0,0.9285714285714286
111,85,3/24/2024,4,0,4,0.7647058823529411,0,4,0.7647058823529411,0,0,0.9294117647058824
111,86,3/25/2024,4,0,4,0.7674418604651163,0,4,0.7674418604651163,0,0,0.9302325581395349
111,87,3/26/2024,1,2,3,0.7586206896551724,0,3,0.7701149425287356,1,1,0.9310344827586207
111,88,3/27/2024,1,2,2,0.7613636363636364,0,3,0.7727272727272727,1,1,0.9318181818181818
111,89,3/28/2024,1,2,3,0.7528089887640449,0,3,0.7752808988764045,1,1,0.9325842696629213
111,90,3/29/2024,2,3,4,0.7444444444444445,0,3,0.7777777777777778,1,1,0.9333333333333333
111,91,3/30/2024,2,3,3,0.7472527472527473,0,3,0.7802197802197802,1,1,0.9340659340659341
111,92,3/31/2024,2,3,3,0.75,0,4,0.7717391304347826,1,1,0.9347826086956522
111,93,4/1/2024,2,3,3,0.7526881720430108,3,4,0.7634408602150538,0,0,0.9354838709677419
111,94,4/2/2024,2,3,3,0.7553191489361702,3,4,0.7553191489361702,0,0,0.9361702127659575
111,95,4/3/2024,2,3,4,0.7473684210526316,3,4,0.7473684210526316,0,0,0.9368421052631579
111,96,4/4/2024,2,3,3,0.75,3,4,0.7395833333333334,0,0,0.9375
111,97,4/5/2024,3,3,4,0.7422680412371134,3,4,0.7422680412371134,0,0,0.9381443298969072
111,98,4/6/2024,3,3,4,0.7346938775510204,3,4,0.7448979591836735,0,0,0.9387755102040817
111,99,4/7/2024,3,3,4,0.7272727272727273,3,4,0.7474747474747475,0,0,0.9393939393939394
111,100,4/8/2024,3,3,4,0.72,3,4,0.75,0,0,0.94
111,101,4/9/2024,3,3,4,0.7128712871287128,3,4,0.7524752475247525,1,1,0.9405940594059405
111,102,4/10/2024,3,3,4,0.7058823529411765,3,4,0.7549019607843137,1,1,0.9411764705882353
111,103,4/11/2024,3,3,4,0.6990291262135923,3,4,0.7572815533980582,1,1,0.9417475728
111,104,4/12/2024,3,4,4,0.7019230769230769,4,4,0.7596153846153846,0,1,0.9326923076923077
111,105,4/13/2024,3,4,4,0.7047619047619048,4,4,0.7619047619047619,0,0,0.9333333333333333
111,106,4/14/2024,3,4,4,0.7075471698113207,4,4,0.7641509433962265,0,0,0.9339622641509434
111,107,4/15/2024,3,4,4,0.7102803738317757,4,4,0.7663551401869159,0,0,0.9345794392523364
111,108,4/16/2024,3,4,4,0.7129629629629629,4,4,0.7685185185185185,0,0,0.9351851851851852
111,109,4/17/2024,3,4,4,0.7155963302752294,4,4,0.7706422018348624,0,0,0.9357798165137615
111,110,4/18/2024,3,4,4,0.7181818181818181,4,4,0.7727272727272727,0,0,0.9363636363636364
111,111,4/19/2024,4,4,4,0.7207207207207207,4,4,0.7747747747747747,0,0,0.9369369369369369
111,112,4/20/2024,4,0,4,0.7232142857142857,0,4,0.7767857142857143,0,0,0.9375
111,113,4/21/2024,4,0,4,0.7256637168141593,0,4,0.7787610619469026,0,0,0.9380530973451328
111,114,4/22/2024,4,0,4,0.7280701754385965,0,4,0.7807017543859649,0,0,0.9385964912280702
111,115,4/23/2024,4,0,4,0.7304347826086957,0,4,0.7826086957,0,0,0.9391304347826087
111,116,4/24/2024,4,0,4,0.7327586206896551,0,4,0.7844827586206896,0,0,0.9396551724137931
111,117,4/25/2024,4,0,4,0.7350427350427351,0,4,0.7863247863247863,0,0,0.9401709401709402
111,118,4/26/2024,4,0,4,0.7372881355932204,0,4,0.7881355932,0,0,0.9406779661
111,119,4/27/2024,0,0,0,0.7394957983193278,0,0,0.7899159663865546,0,0,0.9411764705882353
111,120,4/28/2024,0,0,0,0.7416666666666667,0,0,0.7916666666666666,0,0,0.9416666666666667
111,121,4/29/2024,0,0,0,0.7438016529,0,0,0.7933884297520661,0,0,0.9421487603305785
111,122,4/30/2024,0,0,0,0.7459016393442623,0,0,0.7950819672131147,0,0,0.9426229508196722
111,123,5/1/2024,0,0,0,0.7479674796747967,0,0,0.7967479674796748,0,0,0.9430894309
111,124,5/2/2024,0,0,0,0.75,0,0,0.7983870967741935,0,0,0.9435483870967742
111,125,5/3/2024,0,0,0,0.752,0,0,0.8,0,0,0.944
111,126,5/4/2024,0,0,0,0.753968254,0,0,0.8015873015873016,0,1,0.9365079365079365
111,127,5/5/2024,0,0,0,0.7559055118110236,0,0,0.8031496062992126,0,0,0.937007874
111,128,5/6/2024,0,0,0,0.7578125,0,0,0.8046875,0,1,0.9296875
111,129,5/7/2024,0,0,0,0.7596899224806202,0,0,0.8062015503875969,0,1,0.9224806201550387
111,130,5/8/2024,0,0,0,0.7615384615384615,0,0,0.8076923076923077,0,0,0.9230769230769231
111,131,5/9/2024,0,0,0,0.7633587786259542,0,0,0.8091603053435115,0,1,0.9160305344
111,132,5/10/2024,0,0,0,0.7651515151515151,0,0,0.8106060606060606,0,1,0.9090909090909091
111,133,5/11/2024,0,0,0,0.7669172932330827,0,0,0.8120300751879699,0,0,0.9097744360902256
111,134,5/12/2024,0,0,0,0.7686567164179104,0,0,0.8134328358208955,0,0,0.9104477611940298
111,135,5/13/2024,0,0,0,0.7703703703703704,0,0,0.8148148148148148,0,1,0.9037037037037037
111,136,5/14/2024,0,0,0,0.7720588235294118,0,0,0.8161764705882353,0,1,0.8970588235294118
111,137,5/15/2024,0,0,0,0.7737226277372263,0,0,0.8175182481751825,0,0,0.8978102189781022
111,138,5/16/2024,0,0,0,0.7753623188405797,0,0,0.8188405797101449,0,1,0.8913043478260869
111,139,5/17/2024,0,0,0,0.7769784172661871,0,0,0.8201438848920863,0,1,0.8848920863309353
111,140,5/18/2024,0,0,0,0.7785714285714286,0,0,0.8214285714285714,0,1,0.8785714285714286
111,141,5/19/2024,0,0,0,0.7801418439716312,0,0,0.8226950354609929,0,1,0.8723404255319149
111,142,5/20/2024,0,0,0,0.7816901408450704,0,0,0.823943662,0,0,0.8732394366197183
111,143,5/21/2024,0,0,0,0.7832167832167832,0,0,0.8251748251748252,0,0,0.8741258741258742
111,144,5/22/2024,0,0,0,0.7847222222222222,0,0,0.8263888888888888,0,0,0.875
111,145,5/23/2024,0,0,0,0.7862068965517242,0,0,0.8275862068965517,0,0,0.8758620689655172
111,146,5/24/2024,0,0,0,0.7876712328767124,0,0,0.8287671232876712,0,0,0.8767123287671232
111,147,5/25/2024,0,0,0,0.7891156462585034,0,0,0.8299319727891157,0,0,0.8775510204081632
111,148,5/26/2024,0,0,0,0.7905405405405406,0,0,0.8310810811,0,0,0.8783783783783784
111,149,5/27/2024,0,0,0,0.7919463087248322,0,0,0.8322147651006712,0,0,0.8791946308724832
111,150,5/28/2024,0,0,0,0.7933333333333333,0,0,0.8333333333333334,0,0,0.88
